"","UniqueID","StreamSide","StreamDistance","Elevation","DepthBin","Mortality","Sizemm","normGravel","normSand","normSilt","PC1","gravel","DownStreamTotal","APresence","DPresence"
"447","S10 80-7","S",10,2.3,10,"Z",NA,0.0716223541091927,-0.102602339027212,-0.640541932804983,-0.93582700115789,0.7772,87,0,0
"448","C 70-7","C",0,2.16,0,"D",NA,0.194937039695319,-0.715050156340422,-1.33368911336493,-3.8511765128179,0.8792,77,0,1
"449","C 70-7","C",0,2.16,0,"D",NA,0.194937039695319,-0.715050156340422,-1.33368911336493,-3.8511765128179,0.8792,77,0,1
"450","C 70-7","C",0,2.16,0,"D",NA,0.194937039695319,-0.715050156340422,-1.33368911336493,-3.8511765128179,0.8792,77,0,1
"451","C 70-7","C",0,2.16,5,"D",NA,0.194937039695319,-0.715050156340422,-1.33368911336493,-3.8511765128179,0.8792,77,0,1
"452","C 70-7","C",0,2.16,5,"D",NA,0.194937039695319,-0.715050156340422,-1.33368911336493,-3.8511765128179,0.8792,77,0,1
"453","C 70-7","C",0,2.16,10,"D",NA,0.194937039695319,-0.715050156340422,-1.33368911336493,-3.8511765128179,0.8792,77,0,1
"454","C 70-7","C",0,2.16,15,"Z",NA,0.194937039695319,-0.715050156340422,-1.33368911336493,-3.8511765128179,0.8792,77,0,0
"455","S10 70-7","S",10,2.35,0,"D",NA,-0.245834704526625,0.565284652170798,-0.640541932804983,1.58800306435711,0.5658,77,0,1
"456","S10 70-7","S",10,2.35,0,"D",NA,-0.245834704526625,0.565284652170798,-0.640541932804983,1.58800306435711,0.5658,77,0,1
"457","S10 70-7","S",10,2.35,0,"D",NA,-0.245834704526625,0.565284652170798,-0.640541932804983,1.58800306435711,0.5658,77,0,1
"458","S10 70-7","S",10,2.35,0,"D",NA,-0.245834704526625,0.565284652170798,-0.640541932804983,1.58800306435711,0.5658,77,0,1
"459","S10 70-7","S",10,2.35,0,"D",NA,-0.245834704526625,0.565284652170798,-0.640541932804983,1.58800306435711,0.5658,77,0,1
"460","S10 70-7","S",10,2.35,0,"D",NA,-0.245834704526625,0.565284652170798,-0.640541932804983,1.58800306435711,0.5658,77,0,1
"461","S10 70-7","S",10,2.35,0,"D",NA,-0.245834704526625,0.565284652170798,-0.640541932804983,1.58800306435711,0.5658,77,0,1
"462","S10 70-7","S",10,2.35,0,"D",NA,-0.245834704526625,0.565284652170798,-0.640541932804983,1.58800306435711,0.5658,77,0,1
"463","S10 70-7","S",10,2.35,0,"D",NA,-0.245834704526625,0.565284652170798,-0.640541932804983,1.58800306435711,0.5658,77,0,1
"464","S10 70-7","S",10,2.35,5,"D",NA,-0.245834704526625,0.565284652170798,-0.640541932804983,1.58800306435711,0.5658,77,0,1
"465","S10 70-7","S",10,2.35,5,"D",NA,-0.245834704526625,0.565284652170798,-0.640541932804983,1.58800306435711,0.5658,77,0,1
"466","S10 120-7","S",10,2.14,0,"Z",NA,0.142757379707797,-0.401583966732927,0.275748799069172,-1.3392567738074,0.8345,127,0,0
"467","S10 120-7","S",10,2.14,5,"Z",NA,0.142757379707797,-0.401583966732927,0.275748799069172,-1.3392567738074,0.8345,127,0,0
"468","S10 120-7","S",10,2.14,10,"Z",NA,0.142757379707797,-0.401583966732927,0.275748799069172,-1.3392567738074,0.8345,127,0,0
"469","S10 120-7","S",10,2.14,15,"Z",NA,0.142757379707797,-0.401583966732927,0.275748799069172,-1.3392567738074,0.8345,127,0,0
"470","N5 70-5","N",5,2.4,0,"Z",NA,0.0414496218145089,-0.00301124350157267,-1.33368911336493,-0.906511174716753,0.7541,75,0,0
"471","N5 70-5","N",5,2.4,5,"Z",NA,0.0414496218145089,-0.00301124350157267,-1.33368911336493,-0.906511174716753,0.7541,75,0,0
"472","N5 70-5","N",5,2.4,10,"D",NA,0.0414496218145089,-0.00301124350157267,-1.33368911336493,-0.906511174716753,0.7541,75,0,1
"473","N5 70-5","N",5,2.4,10,"D",NA,0.0414496218145089,-0.00301124350157267,-1.33368911336493,-0.906511174716753,0.7541,75,0,1
"474","N5 70-5","N",5,2.4,10,"D",NA,0.0414496218145089,-0.00301124350157267,-1.33368911336493,-0.906511174716753,0.7541,75,0,1
"475","N5 70-5","N",5,2.4,15,"D",NA,0.0414496218145089,-0.00301124350157267,-1.33368911336493,-0.906511174716753,0.7541,75,0,1
"476","N5 70-5","N",5,2.4,15,"D",NA,0.0414496218145089,-0.00301124350157267,-1.33368911336493,-0.906511174716753,0.7541,75,0,1
"477","N5 70-5","N",5,2.4,15,"D",NA,0.0414496218145089,-0.00301124350157267,-1.33368911336493,-0.906511174716753,0.7541,75,0,1
"478","N10 40-6","N",10,2.94,0,"Z",NA,0.121441324953731,-0.298589885236687,-0.640541932804983,-1.47207115196788,0.8169,46,0,0
"479","N10 40-6","N",10,2.94,15,"Z",NA,0.121441324953731,-0.298589885236687,-0.640541932804983,-1.47207115196788,0.8169,46,0,0
"480","S5 120-6","S",5,1.53,0,"Z",NA,0.040255433388905,-0.000167447150762431,0.052605247754962,0.577497507970797,0.7532,126,0,0
"481","S5 120-6","S",5,1.53,10,"Z",NA,0.040255433388905,-0.000167447150762431,0.052605247754962,0.577497507970797,0.7532,126,0,0
"482","S5 120-6","S",5,1.53,15,"Z",NA,0.040255433388905,-0.000167447150762431,0.052605247754962,0.577497507970797,0.7532,126,0,0
"483","S10 60-5","S",10,2.63,10,"Z",NA,-0.044778466891024,0.221595841694489,0.275748799069172,1.00228662716535,0.6918,65,0,0
"484","S10 60-5","S",10,2.63,0,"D",NA,-0.044778466891024,0.221595841694489,0.275748799069172,1.00228662716535,0.6918,65,0,1
"485","S10 60-5","S",10,2.63,5,"D",NA,-0.044778466891024,0.221595841694489,0.275748799069172,1.00228662716535,0.6918,65,0,1
"486","S10 60-5","S",10,2.63,5,"D",NA,-0.044778466891024,0.221595841694489,0.275748799069172,1.00228662716535,0.6918,65,0,1
"487","S10 60-5","S",10,2.63,15,"D",NA,-0.044778466891024,0.221595841694489,0.275748799069172,1.00228662716535,0.6918,65,0,1
"488","S10 60-5","S",10,2.63,15,"D",NA,-0.044778466891024,0.221595841694489,0.275748799069172,1.00228662716535,0.6918,65,0,1
"489","S10 60-5","S",10,2.63,15,"D",NA,-0.044778466891024,0.221595841694489,0.275748799069172,1.00228662716535,0.6918,65,0,1
"490","S2 130-9","S",2,1.5,0,"D",NA,0.0413170046138636,-0.00463990835669605,0.458070355863126,0.798312586850766,0.754,139,0,1
"491","S2 130-9","S",2,1.5,0,"D",NA,0.0413170046138636,-0.00463990835669605,0.458070355863126,0.798312586850766,0.754,139,0,1
"492","S2 130-9","S",2,1.5,0,"D",NA,0.0413170046138636,-0.00463990835669605,0.458070355863126,0.798312586850766,0.754,139,0,1
"493","S2 130-9","S",2,1.5,0,"D",NA,0.0413170046138636,-0.00463990835669605,0.458070355863126,0.798312586850766,0.754,139,0,1
"494","S2 130-9","S",2,1.5,5,"D",NA,0.0413170046138636,-0.00463990835669605,0.458070355863126,0.798312586850766,0.754,139,0,1
"495","S2 130-9","S",2,1.5,5,"D",NA,0.0413170046138636,-0.00463990835669605,0.458070355863126,0.798312586850766,0.754,139,0,1
"496","S2 130-9","S",2,1.5,10,"Z",NA,0.0413170046138636,-0.00463990835669605,0.458070355863126,0.798312586850766,0.754,139,0,0
"497","S2 130-9","S",2,1.5,15,"Z",NA,0.0413170046138636,-0.00463990835669605,0.458070355863126,0.798312586850766,0.754,139,0,0
"498","N2 90-0","N",2,2.13,0,"Z",NA,0.15986603034983,-0.490912074859704,-0.640541932804983,-2.04792250831147,0.8489,90,0,0
"499","N2 90-0","N",2,2.13,5,"Z",NA,0.15986603034983,-0.490912074859704,-0.640541932804983,-2.04792250831147,0.8489,90,0,0
"500","N2 90-0","N",2,2.13,15,"Z",NA,0.15986603034983,-0.490912074859704,-0.640541932804983,-2.04792250831147,0.8489,90,0,0
"501","S5 100-1","S",5,2.17,0,"Z",NA,0.0111585531226184,0.0849489644640197,-1.33368911336493,-0.860555140467081,0.7316,101,0,0
"502","S5 100-1","S",5,2.17,5,"Z",NA,0.0111585531226184,0.0849489644640197,-1.33368911336493,-0.860555140467081,0.7316,101,0,0
"503","S5 100-1","S",5,2.17,10,"D",NA,0.0111585531226184,0.0849489644640197,-1.33368911336493,-0.860555140467081,0.7316,101,0,1
"504","S5 100-1","S",5,2.17,10,"D",NA,0.0111585531226184,0.0849489644640197,-1.33368911336493,-0.860555140467081,0.7316,101,0,1
"505","S5 100-1","S",5,2.17,15,"Z",NA,0.0111585531226184,0.0849489644640197,-1.33368911336493,-0.860555140467081,0.7316,101,0,0
"506","N2 120-4","N",2,1.66,0,"Z",NA,0.165738727519468,-0.523922818925171,-1.33368911336493,-3.41130032263218,0.8539,124,0,0
"507","N2 120-4","N",2,1.66,10,"Z",NA,0.165738727519468,-0.523922818925171,-1.33368911336493,-3.41130032263218,0.8539,124,0,0
"508","N2 120-4","N",2,1.66,5,"D",NA,0.165738727519468,-0.523922818925171,-1.33368911336493,-3.41130032263218,0.8539,124,0,1
"509","N2 120-4","N",2,1.66,15,"D",NA,0.165738727519468,-0.523922818925171,-1.33368911336493,-3.41130032263218,0.8539,124,0,1
"510","N10 70-5","N",10,2.33,0,"D",NA,0.0480581576286301,-0.0243936370929287,-0.640541932804983,-0.377724440271887,0.7591,75,0,1
"511","N10 70-5","N",10,2.33,0,"D",NA,0.0480581576286301,-0.0243936370929287,-0.640541932804983,-0.377724440271887,0.7591,75,0,1
"512","N10 70-5","N",10,2.33,0,"D",NA,0.0480581576286301,-0.0243936370929287,-0.640541932804983,-0.377724440271887,0.7591,75,0,1
"513","N10 70-5","N",10,2.33,5,"D",NA,0.0480581576286301,-0.0243936370929287,-0.640541932804983,-0.377724440271887,0.7591,75,0,1
"514","N10 70-5","N",10,2.33,5,"D",NA,0.0480581576286301,-0.0243936370929287,-0.640541932804983,-0.377724440271887,0.7591,75,0,1
"515","N10 70-5","N",10,2.33,5,"D",NA,0.0480581576286301,-0.0243936370929287,-0.640541932804983,-0.377724440271887,0.7591,75,0,1
"516","N10 70-5","N",10,2.33,10,"D",NA,0.0480581576286301,-0.0243936370929287,-0.640541932804983,-0.377724440271887,0.7591,75,0,1
"517","N10 70-5","N",10,2.33,15,"Z",NA,0.0480581576286301,-0.0243936370929287,-0.640541932804983,-0.377724440271887,0.7591,75,0,0
"518","S5 90-0","S",5,2.26,0,"D",NA,0.0458161520736022,-0.0165277302559692,-1.33368911336493,-1.13801628031234,0.7574,90,0,1
"519","S5 90-0","S",5,2.26,0,"D",NA,0.0458161520736022,-0.0165277302559692,-1.33368911336493,-1.13801628031234,0.7574,90,0,1
"520","S5 90-0","S",5,2.26,5,"D",NA,0.0458161520736022,-0.0165277302559692,-1.33368911336493,-1.13801628031234,0.7574,90,0,1
"521","S5 90-0","S",5,2.26,5,"D",NA,0.0458161520736022,-0.0165277302559692,-1.33368911336493,-1.13801628031234,0.7574,90,0,1
"522","S5 90-0","S",5,2.26,10,"D",NA,0.0458161520736022,-0.0165277302559692,-1.33368911336493,-1.13801628031234,0.7574,90,0,1
"523","S5 90-0","S",5,2.26,10,"D",NA,0.0458161520736022,-0.0165277302559692,-1.33368911336493,-1.13801628031234,0.7574,90,0,1
"524","S5 90-0","S",5,2.26,10,"D",NA,0.0458161520736022,-0.0165277302559692,-1.33368911336493,-1.13801628031234,0.7574,90,0,1
"525","S5 90-0","S",5,2.26,10,"D",NA,0.0458161520736022,-0.0165277302559692,-1.33368911336493,-1.13801628031234,0.7574,90,0,1
"526","N5 140-3","N",5,1.29,0,"Z",NA,0.108256487288973,-0.242768857614313,0.052605247754962,-0.428395598055115,0.8062,143,0,0
"527","N5 140-3","N",5,1.29,5,"Z",NA,0.108256487288973,-0.242768857614313,0.052605247754962,-0.428395598055115,0.8062,143,0,0
"528","N5 140-3","N",5,1.29,10,"Z",NA,0.108256487288973,-0.242768857614313,0.052605247754962,-0.428395598055115,0.8062,143,0,0
"529","N5 140-3","N",5,1.29,15,"Z",NA,0.108256487288973,-0.242768857614313,0.052605247754962,-0.428395598055115,0.8062,143,0,0
"530","N5 10-4","N",5,4.63,0,"Z",NA,-0.0294299621861915,0.185865941136207,0.458070355863126,0.925630416475435,0.7025,14,0,0
"531","N5 10-4","N",5,4.63,5,"Z",NA,-0.0294299621861915,0.185865941136207,0.458070355863126,0.925630416475435,0.7025,14,0,0
"532","N5 10-4","N",5,4.63,10,"Z",NA,-0.0294299621861915,0.185865941136207,0.458070355863126,0.925630416475435,0.7025,14,0,0
"533","N5 10-4","N",5,4.63,15,"Z",NA,-0.0294299621861915,0.185865941136207,0.458070355863126,0.925630416475435,0.7025,14,0,0
"534","N2 110-9","N",2,1.62,0,"Z",NA,0.102035240397571,-0.215733291075736,-0.640541932804983,-2.27917570891843,0.8012,119,0,0
"535","N2 110-9","N",2,1.62,5,"Z",NA,0.102035240397571,-0.215733291075736,-0.640541932804983,-2.27917570891843,0.8012,119,0,0
"536","N2 110-9","N",2,1.62,10,"Z",NA,0.102035240397571,-0.215733291075736,-0.640541932804983,-2.27917570891843,0.8012,119,0,0
"537","N2 110-9","N",2,1.62,15,"Z",NA,0.102035240397571,-0.215733291075736,-0.640541932804983,-2.27917570891843,0.8012,119,0,0
"538","N10 90-5","N",10,1.78,0,"D",NA,0.0603651995845582,-0.0672785781968039,1.06420615943344,-0.159998854402196,0.7685,95,0,1
"539","N10 90-5","N",10,1.78,5,"D",NA,0.0603651995845582,-0.0672785781968039,1.06420615943344,-0.159998854402196,0.7685,95,0,1
"540","N10 90-5","N",10,1.78,5,"D",NA,0.0603651995845582,-0.0672785781968039,1.06420615943344,-0.159998854402196,0.7685,95,0,1
"541","N10 90-5","N",10,1.78,5,"D",NA,0.0603651995845582,-0.0672785781968039,1.06420615943344,-0.159998854402196,0.7685,95,0,1
"542","N10 90-5","N",10,1.78,5,"D",NA,0.0603651995845582,-0.0672785781968039,1.06420615943344,-0.159998854402196,0.7685,95,0,1
"543","N10 90-5","N",10,1.78,10,"D",NA,0.0603651995845582,-0.0672785781968039,1.06420615943344,-0.159998854402196,0.7685,95,0,1
"544","N10 90-5","N",10,1.78,10,"D",NA,0.0603651995845582,-0.0672785781968039,1.06420615943344,-0.159998854402196,0.7685,95,0,1
"545","N10 90-5","N",10,1.78,15,"Z",NA,0.0603651995845582,-0.0672785781968039,1.06420615943344,-0.159998854402196,0.7685,95,0,0
"546","N10 30-1","N",10,3.54,0,"Z",NA,0.105026269546687,-0.227376044713142,-1.33368911336493,-2.10143897216904,0.8036,31,0,0
"547","N10 30-1","N",10,3.54,5,"Z",NA,0.105026269546687,-0.227376044713142,-1.33368911336493,-2.10143897216904,0.8036,31,0,0
"548","N10 30-1","N",10,3.54,10,"Z",NA,0.105026269546687,-0.227376044713142,-1.33368911336493,-2.10143897216904,0.8036,31,0,0
"549","N10 30-1","N",10,3.54,15,"Z",NA,0.105026269546687,-0.227376044713142,-1.33368911336493,-2.10143897216904,0.8036,31,0,0
"550","N5 130-2","N",5,1.42,0,"Z",NA,-0.0229032647838973,0.171960341453649,-1.33368911336493,0.204432341904567,0.7071,132,0,0
"551","N5 130-2","N",5,1.42,5,"Z",NA,-0.0229032647838973,0.171960341453649,-1.33368911336493,0.204432341904567,0.7071,132,0,0
"552","N5 130-2","N",5,1.42,10,"Z",NA,-0.0229032647838973,0.171960341453649,-1.33368911336493,0.204432341904567,0.7071,132,0,0
"553","S2 50-5","S",2,2.87,0,"Z",NA,0.117024681778637,-0.279098201549637,-0.640541932804983,-1.66221709200294,0.8133,55,0,0
"554","S2 50-5","S",2,2.87,5,"Z",NA,0.117024681778637,-0.279098201549637,-0.640541932804983,-1.66221709200294,0.8133,55,0,0
"555","S2 50-5","S",2,2.87,10,"Z",NA,0.117024681778637,-0.279098201549637,-0.640541932804983,-1.66221709200294,0.8133,55,0,0
"556","S2 50-5","S",2,2.87,15,"Z",NA,0.117024681778637,-0.279098201549637,-0.640541932804983,-1.66221709200294,0.8133,55,0,0
"557","S2 20-7","S",2,3.5,0,"Z",NA,0.0393256332289384,0.00266828495002848,-0.235076824696819,-0.72418593101555,0.7525,27,0,0
"558","S2 20-7","S",2,3.5,5,"Z",NA,0.0393256332289384,0.00266828495002848,-0.235076824696819,-0.72418593101555,0.7525,27,0,0
"559","S2 20-7","S",2,3.5,10,"Z",NA,0.0393256332289384,0.00266828495002848,-0.235076824696819,-0.72418593101555,0.7525,27,0,0
"560","S2 20-7","S",2,3.5,15,"Z",NA,0.0393256332289384,0.00266828495002848,-0.235076824696819,-0.72418593101555,0.7525,27,0,0
"561","N5 30-3","N",5,3.43,0,"Z",NA,NA,NA,NA,NA,NA,33,0,0
"562","S5 130-0","S",5,1.63,0,"Z",NA,-0.104184187463599,0.342371542152688,0.745752428314907,1.96730208656077,0.6519,130,0,0
"563","S5 130-0","S",5,1.63,5,"Z",NA,-0.104184187463599,0.342371542152688,0.745752428314907,1.96730208656077,0.6519,130,0,0
"564","N10 60-4","N",10,2.39,0,"Z",NA,NA,NA,NA,NA,NA,64,0,0
"565","N10 60-4","N",10,2.39,5,"Z",NA,NA,NA,NA,NA,NA,64,0,0
"566","N10 60-4","N",10,2.39,10,"Z",NA,NA,NA,NA,NA,NA,64,0,0
"567","N10 60-4","N",10,2.39,15,"Z",NA,NA,NA,NA,NA,NA,64,0,0
"568","S10 90-7","S",10,2.18,0,"Z",NA,0.0550158489720256,-0.0462432458073306,-0.640541932804983,-1.63753442707636,0.7644,97,0,0
"569","S10 90-7","S",10,2.18,5,"Z",NA,0.0550158489720256,-0.0462432458073306,-0.640541932804983,-1.63753442707636,0.7644,97,0,0
"570","S10 90-7","S",10,2.18,10,"Z",NA,0.0550158489720256,-0.0462432458073306,-0.640541932804983,-1.63753442707636,0.7644,97,0,0
"571","S10 90-7","S",10,2.18,15,"D",NA,0.0550158489720256,-0.0462432458073306,-0.640541932804983,-1.63753442707636,0.7644,97,0,1
"572","N5 90-3","N",5,2.14,0,"Z",NA,0.174483609225918,-0.578827529299938,0.052605247754962,-2.91947664030391,0.8614,93,0,0
"573","N5 90-3","N",5,2.14,5,"Z",NA,0.174483609225918,-0.578827529299938,0.052605247754962,-2.91947664030391,0.8614,93,0,0
"574","N5 90-3","N",5,2.14,10,"D",NA,0.174483609225918,-0.578827529299938,0.052605247754962,-2.91947664030391,0.8614,93,0,1
"575","N5 90-3","N",5,2.14,10,"D",NA,0.174483609225918,-0.578827529299938,0.052605247754962,-2.91947664030391,0.8614,93,0,1
"576","N5 90-3","N",5,2.14,15,"D",NA,0.174483609225918,-0.578827529299938,0.052605247754962,-2.91947664030391,0.8614,93,0,1
"577","N2 0-9","N",2,4.31,0,"Z",NA,NA,NA,NA,NA,NA,9,0,0
"578","N2 0-9","N",2,4.31,5,"Z",NA,NA,NA,NA,NA,NA,9,0,0
"579","N2 0-9","N",2,4.31,10,"Z",NA,NA,NA,NA,NA,NA,9,0,0
"580","N2 0-9","N",2,4.31,15,"Z",NA,NA,NA,NA,NA,NA,9,0,0
"581","N2 0-9","N",2,4.31,0,"Z",NA,NA,NA,NA,NA,NA,9,0,0
"582","N2 0-9","N",2,4.31,5,"Z",NA,NA,NA,NA,NA,NA,9,0,0
"583","N2 0-9","N",2,4.31,10,"Z",NA,NA,NA,NA,NA,NA,9,0,0
"584","N5 100-7","N",5,2.09,0,"Z",NA,NA,NA,NA,NA,NA,107,0,0
"585","N5 100-7","N",5,2.09,5,"Z",NA,NA,NA,NA,NA,NA,107,0,0
"586","N5 100-7","N",5,2.09,10,"Z",NA,NA,NA,NA,NA,NA,107,0,0
"587","N5 100-7","N",5,2.09,15,"Z",NA,NA,NA,NA,NA,NA,107,0,0
"588","N2 20-4","N",2,NA,0,"Z",NA,NA,NA,NA,NA,NA,24,0,0
"589","N2 20-4","N",2,NA,5,"Z",NA,NA,NA,NA,NA,NA,24,0,0
"590","N2 20-4","N",2,NA,10,"Z",NA,NA,NA,NA,NA,NA,24,0,0
"591","N2 20-4","N",2,NA,15,"Z",NA,NA,NA,NA,NA,NA,24,0,0
"592","S2 120-4","S",2,1.57,0,"Z",NA,NA,NA,NA,NA,NA,124,0,0
"593","S2 120-4","S",2,1.57,5,"Z",NA,NA,NA,NA,NA,NA,124,0,0
"594","S2 120-4","S",2,1.57,10,"D",NA,NA,NA,NA,NA,NA,124,0,1
"595","S2 120-4","S",2,1.57,10,"D",NA,NA,NA,NA,NA,NA,124,0,1
"596","S2 120-4","S",2,1.57,10,"D",NA,NA,NA,NA,NA,NA,124,0,1
"597","S2 120-4","S",2,1.57,10,"D",NA,NA,NA,NA,NA,NA,124,0,1
"598","S 2 140-2","S",2,1.42,0,"Z",NA,NA,NA,NA,NA,NA,142,0,0
"599","S 2 140-2","S",2,1.42,10,"Z",NA,NA,NA,NA,NA,NA,142,0,0
"600","S 2 140-2","S",2,1.42,15,"Z",NA,NA,NA,NA,NA,NA,142,0,0
"601","S5 50-4","S",5,2.95,0,"Z",NA,NA,NA,NA,NA,NA,54,0,0
"602","S5 50-4","S",5,2.95,5,"Z",NA,NA,NA,NA,NA,NA,54,0,0
"603","S5 50-4","S",5,2.95,10,"Z",NA,NA,NA,NA,NA,NA,54,0,0
"604","S5 50-4","S",5,2.95,15,"Z",NA,NA,NA,NA,NA,NA,54,0,0
"605","S10 30-0","S",10,3.81,0,"Z",NA,NA,NA,NA,NA,NA,30,0,0
"606","S10 30-0","S",10,3.81,5,"Z",NA,NA,NA,NA,NA,NA,30,0,0
"607","S10 30-0","S",10,3.81,10,"Z",NA,NA,NA,NA,NA,NA,30,0,0
"608","S10 30-0","S",10,3.81,15,"Z",NA,NA,NA,NA,NA,NA,30,0,0
"609","N2 70-0","N",2,2.62,0,"Z",NA,NA,NA,NA,NA,NA,70,0,0
"610","N2 70-0","N",2,2.62,5,"Z",NA,NA,NA,NA,NA,NA,70,0,0
"611","N2 70-0","N",2,2.62,10,"Z",NA,NA,NA,NA,NA,NA,70,0,0
"612","N2 70-0","N",2,2.62,15,"Z",NA,NA,NA,NA,NA,NA,70,0,0
"613","N 2 140-7","N",2,1.48,0,"Z",NA,NA,NA,NA,NA,NA,147,0,0
"614","N 2 140-7","N",2,1.48,5,"Z",NA,NA,NA,NA,NA,NA,147,0,0
"615","N 2 140-7","N",2,1.48,10,"Z",NA,NA,NA,NA,NA,NA,147,0,0
"616","N 2 140-7","N",2,1.48,15,"Z",NA,NA,NA,NA,NA,NA,147,0,0
"617","N10 100-7","N",10,1.79,0,"Z",NA,NA,NA,NA,NA,NA,107,0,0
"618","N10 100-7","N",10,1.79,15,"Z",NA,NA,NA,NA,NA,NA,107,0,0
